,SID,Session,Block,Trial,Sequence,t-2,t-1,t,RT,Response,Delay,Result,Trial_Number,Correct,cutoff,log_RT,inverse_RT,post_error
836,1005,Baseline,8,30,High Prob,2,4,1,0.2587774,1,0.3,Correct,870,1,0.553885676,-1.351787046,3.864325092,0
837,1005,Baseline,8,31,High Prob,4,1,3,0.2875082,3,0.6,Correct,871,1,0.553885676,-1.246503897,3.478161666,0
838,1005,Baseline,8,32,High Prob,1,3,4,0.3268736,4,0.3,Correct,872,1,0.553885676,-1.118181727,3.059286525,0
839,1005,Baseline,8,33,High Prob,3,4,2,0.3028796,2,0.25,Correct,873,1,0.553885676,-1.194419912,3.301641973,0
840,1005,Baseline,8,34,Low Prob,4,2,1,0.4236142,1,0.25,Correct,874,1,0.581374264,-0.858932144,2.360638524,0
841,1005,Baseline,8,35,High Prob,2,1,4,0.3476814,4,0.25,Correct,875,1,0.553885676,-1.056468736,2.876196426,0
842,1005,Baseline,8,36,High Prob,1,4,3,0.4070475,3,0.55,Correct,876,1,0.553885676,-0.898825393,2.45671574,0
843,1005,Baseline,8,37,High Prob,4,3,2,0.2797617,2,0.35,Correct,877,1,0.553885676,-1.27381711,3.574470701,0
844,1005,Baseline,8,38,High Prob,3,2,4,0.34579,4,0.45,Correct,878,1,0.553885676,-1.061923625,2.891928627,0
845,1005,Baseline,8,39,High Prob,2,4,1,0.289192,1,0.25,Correct,879,1,0.553885676,-1.240664452,3.457910316,0
846,1005,Baseline,8,40,High Prob,4,1,3,0.2325749,3,0.3,Correct,880,1,0.553885676,-1.458542955,4.299690121,0
847,1005,Baseline,8,41,High Prob,1,3,4,0.3059181,4,0.3,Correct,881,1,0.553885676,-1.18443786,3.268848754,0
848,1005,Baseline,8,42,High Prob,3,4,2,0.2786129,2,0.35,Correct,882,1,0.553885676,-1.277931916,3.589209258,0
849,1005,Baseline,8,43,High Prob,4,2,3,0.3186631,4,0.3,Wrong,883,0,0.461059365,-1.143620847,3.138110437,1
850,1005,Baseline,8,44,High Prob,2,3,1,0.3667895,1,0.45,Correct,884,1,0.553885676,-1.002967165,2.726359397,0
851,1005,Baseline,8,45,High Prob,3,1,2,0.4467794,2,0.4,Correct,885,1,0.553885676,-0.805690318,2.238241065,0
852,1005,Baseline,8,46,High Prob,1,2,1,0.4301587,1,0.35,Correct,886,1,0.553885676,-0.843601069,2.32472341,0
853,1005,Baseline,8,47,High Prob,2,1,4,0.3402341,4,0.6,Correct,887,1,0.553885676,-1.078121369,2.939152777,0
854,1005,Baseline,8,48,High Prob,1,4,3,0.2616355,3,0.4,Correct,888,1,0.553885676,-1.340802965,3.822111296,0
855,1005,Baseline,8,49,Low Prob,4,3,1,0.4183614,1,0.6,Correct,889,1,0.581374264,-0.871409627,2.390277879,0
856,1005,Baseline,8,50,High Prob,3,1,2,0.2824283,2,0.55,Correct,890,1,0.553885676,-1.264330566,3.540721663,0
857,1005,Baseline,8,51,High Prob,1,2,1,0.3918295,1,0.55,Correct,891,1,0.553885676,-0.936928483,2.552130455,0
858,1005,Baseline,8,52,High Prob,2,1,4,0.3152083,4,0.3,Correct,892,1,0.553885676,-1.154521589,3.172505293,0
859,1005,Baseline,8,53,High Prob,1,4,3,0.3572301,3,0.2,Correct,893,1,0.553885676,-1.029375167,2.799316183,0
860,1005,Baseline,8,54,High Prob,4,3,2,0.3818695,2,0.2,Correct,894,1,0.553885676,-0.962676352,2.618695654,0
861,1005,Baseline,8,55,High Prob,3,2,4,0.3253232,4,0.2,Correct,895,1,0.553885676,-1.122936129,3.073866235,0
862,1005,Baseline,8,56,Low Prob,2,4,3,0.4152971,4,0.2,Wrong,896,0,0.495194896,-0.878761111,2.407914719,1
863,1005,Baseline,8,57,High Prob,4,3,2,0.4893851,2,0.5,Correct,897,1,0.553885676,-0.714605574,2.043380561,0
864,1005,Baseline,8,58,High Prob,3,2,4,0.3567745,4,0.4,Correct,898,1,0.553885676,-1.030651349,2.802890902,0
865,1005,Baseline,8,59,High Prob,2,4,1,0.2914863,1,0.45,Correct,899,1,0.553885676,-1.232762273,3.430692969,0
866,1005,Baseline,8,60,High Prob,4,1,3,0.3908757,3,0.4,Correct,900,1,0.553885676,-0.939365672,2.558358066,0
867,1005,Baseline,8,61,High Prob,1,3,4,0.36026,4,0.35,Correct,901,1,0.553885676,-1.020929286,2.775773053,0
868,1005,Baseline,8,62,High Prob,3,4,2,0.3169746,2,0.3,Correct,902,1,0.553885676,-1.148933634,3.154826917,0
869,1005,Baseline,8,64,High Prob,2,3,1,0.2857372,1,0.3,Correct,904,1,0.553885676,-1.252682772,3.499719323,0
870,1005,Baseline,8,65,High Prob,3,1,2,0.415118,2,0.45,Correct,905,1,0.553885676,-0.879192462,2.408953599,0
871,1005,Baseline,8,66,High Prob,1,2,1,0.4071748,1,0.55,Correct,906,1,0.553885676,-0.898512702,2.455947667,0
872,1005,Baseline,8,67,High Prob,2,1,4,0.3258978,4,0.4,Correct,907,1,0.553885676,-1.121171444,3.068446611,0
873,1005,Baseline,8,68,High Prob,1,4,3,0.291962,3,0.5,Correct,908,1,0.553885676,-1.231131622,3.425103267,0
874,1005,Baseline,8,69,High Prob,4,3,2,0.3473603,2,0.3,Correct,909,1,0.553885676,-1.057392709,2.878855183,0
875,1005,Baseline,8,70,High Prob,3,2,4,0.3507218,4,0.35,Correct,910,1,0.553885676,-1.047761962,2.851262739,0
876,1005,Baseline,8,71,High Prob,2,4,1,0.3214481,1,0.35,Correct,911,1,0.553885676,-1.134919179,3.110922105,0
877,1005,Baseline,8,72,High Prob,4,1,3,0.3534894,3,0.45,Correct,912,1,0.553885676,-1.03990178,2.828939142,0
878,1005,Baseline,8,73,High Prob,1,3,4,0.3222083,4,0.4,Correct,913,1,0.553885676,-1.132557048,3.103582372,0
879,1005,Baseline,8,74,High Prob,3,4,2,0.2721952,2,0.5,Correct,914,1,0.553885676,-1.301235823,3.673834072,0
880,1005,Baseline,8,75,High Prob,4,2,3,0.5162898,3,0.4,Correct,915,1,0.553885676,-0.661087043,1.936896681,0
881,1005,Baseline,8,76,High Prob,2,3,1,0.3143844,1,0.5,Correct,916,1,0.553885676,-1.157138838,3.180819405,0
882,1005,Baseline,8,77,High Prob,3,1,2,0.3930779,2,0.5,Correct,917,1,0.553885676,-0.933747468,2.544024988,0
883,1005,Baseline,8,78,High Prob,1,2,1,0.4124548,1,0.3,Correct,918,1,0.553885676,-0.885628655,2.424508092,0
884,1005,Baseline,8,79,High Prob,2,1,4,0.393182,4,0.45,Correct,919,1,0.553885676,-0.93348267,2.543351425,0
885,1005,Baseline,8,80,High Prob,1,4,3,0.2905755,3,0.55,Correct,920,1,0.553885676,-1.23589184,3.441446371,0
886,1005,Baseline,8,82,High Prob,3,2,4,0.3766546,4,0.25,Correct,922,1,0.553885676,-0.976426692,2.654952309,0
887,1005,Baseline,8,83,High Prob,2,4,1,0.2987141,1,0.35,Correct,923,1,0.553885676,-1.20826835,3.347682617,0
888,1005,Baseline,8,84,High Prob,4,1,3,0.3034763,3,0.35,Correct,924,1,0.553885676,-1.19245176,3.295150231,0
889,1005,Baseline,8,85,Low Prob,1,3,2,0.2701488,2,0.5,Correct,925,1,0.581374264,-1.308782361,3.701663676,0
890,1005,Baseline,8,86,High Prob,3,2,4,0.2801852,4,0.25,Correct,926,1,0.553885676,-1.272304466,3.569067888,0
891,1005,Baseline,8,87,High Prob,2,4,1,0.2582308,1,0.25,Correct,927,1,0.553885676,-1.35390152,3.872504752,0
892,1005,Baseline,8,88,High Prob,4,1,3,0.2889459,3,0.55,Correct,928,1,0.553885676,-1.241515806,3.460855475,0
893,1005,Baseline,8,89,High Prob,1,3,4,0.3923071,4,0.3,Correct,929,1,0.553885676,-0.935710328,2.549023456,0
894,1005,Baseline,8,90,High Prob,3,4,2,0.3356864,2,0.2,Correct,930,1,0.553885676,-1.091577888,2.978970849,0
895,1005,Baseline,8,91,Low Prob,4,2,1,0.4470775,1,0.45,Correct,931,1,0.581374264,-0.805023321,2.236748662,0
896,1005,Baseline,8,92,High Prob,2,1,4,0.2884649,4,0.3,Correct,932,1,0.553885676,-1.243181864,3.466626269,0
897,1005,Baseline,8,93,High Prob,1,4,3,0.2958145,3,0.3,Correct,933,1,0.553885676,-1.21802271,3.380496899,0
898,1005,Baseline,8,94,High Prob,4,3,2,0.2931825,2,0.55,Correct,934,1,0.553885676,-1.226959997,3.410844781,0
899,1005,Baseline,8,95,High Prob,3,2,4,0.3485717,4,0.3,Correct,935,1,0.553885676,-1.053911331,2.868850225,0
900,1005,Baseline,8,96,High Prob,2,4,1,0.3353006,1,0.35,Correct,936,1,0.553885676,-1.092727836,2.982398481,0
901,1005,Baseline,8,97,High Prob,4,1,3,0.3066324,3,0.35,Correct,937,1,0.553885676,-1.182105643,3.261233973,0
902,1005,Baseline,8,98,High Prob,1,3,4,0.3973425,4,0.2,Correct,938,1,0.553885676,-0.92295665,2.516720462,0
903,1005,Baseline,8,99,High Prob,3,4,2,0.2847373,2,0.4,Correct,939,1,0.553885676,-1.256188278,3.51200914,0
904,1005,Baseline,8,100,High Prob,4,2,3,0.4540969,3,0.25,Correct,940,1,0.553885676,-0.789444668,2.202173149,0
905,1005,Baseline,8,101,High Prob,2,3,1,0.2828371,1,0.6,Correct,941,1,0.553885676,-1.262884165,3.535604063,0
906,1005,Baseline,8,102,High Prob,3,1,2,0.5202281,2,0.55,Correct,942,1,0.553885676,-0.65348791,1.922233728,0
907,1005,Baseline,8,103,High Prob,1,2,1,0.5202981,1,0.25,Correct,943,1,0.553885676,-0.653353362,1.921975114,0
908,1005,Baseline,8,104,High Prob,2,1,4,0.3544246,4,0.4,Correct,944,1,0.553885676,-1.03725965,2.821474582,0
909,1005,Baseline,8,105,High Prob,1,4,3,0.3691043,3,0.45,Correct,945,1,0.553885676,-0.996676019,2.709261312,0
910,1005,Baseline,8,106,High Prob,4,3,2,0.4071258,2,0.25,Correct,946,1,0.553885676,-0.89863305,2.456243255,0
911,1005,Baseline,8,107,Low Prob,3,2,3,0.5238373,3,0.25,Correct,947,1,0.581374264,-0.646574139,1.908989681,0
912,1005,Baseline,8,108,High Prob,2,3,1,0.3299019,1,0.3,Correct,948,1,0.553885676,-1.108959941,3.031204125,0
913,1005,Baseline,8,109,Low Prob,3,1,4,0.2799605,4,0.5,Correct,949,1,0.581374264,-1.273106757,3.571932469,0
914,1005,Baseline,8,110,High Prob,1,4,3,0.3100003,3,0.55,Correct,950,1,0.553885676,-1.171182014,3.22580333,0
915,1005,Baseline,8,111,High Prob,4,3,2,0.3006918,2,0.3,Correct,951,1,0.553885676,-1.201669459,3.325664351,0
916,1005,Baseline,8,112,High Prob,3,2,4,0.3734118,4,0.25,Correct,952,1,0.553885676,-0.985073447,2.678008569,0
917,1005,Baseline,8,113,High Prob,2,4,1,0.3374745,1,0.5,Correct,953,1,0.553885676,-1.086265327,2.963186848,0
918,1005,Baseline,8,114,High Prob,4,1,3,0.2928183,3,0.35,Correct,954,1,0.553885676,-1.228202999,3.415087104,0
919,1005,Baseline,8,115,Low Prob,1,3,2,0.3021979,2,0.25,Correct,955,1,0.581374264,-1.196673178,3.309089838,0
920,1005,Baseline,8,116,High Prob,3,2,4,0.2869157,4,0.45,Correct,956,1,0.553885676,-1.248566835,3.485344301,0
921,1005,Baseline,8,117,High Prob,2,4,1,0.2583031,1,0.4,Correct,957,1,0.553885676,-1.353621577,3.871420823,0
922,1005,Baseline,8,118,Low Prob,4,1,2,0.5530374,2,0.35,Correct,958,1,0.581374264,-0.592329649,1.808195974,0
923,1005,Baseline,8,119,High Prob,1,2,1,0.4037181,1,0.35,Correct,959,1,0.553885676,-0.907038417,2.47697589,0
924,1005,Baseline,8,120,High Prob,2,1,4,0.3244692,4,0.35,Correct,960,1,0.553885676,-1.125564663,3.081956623,0
